OrderID,Region,Segment,ShipMode,Category,SubCategory,Sales,Quantity,Discount,Profit,OrderYear,State
ORD-10276,East,Corporate,Second Class,Office Supplies,Paper,467.77,2,0.0,43.45,2019,Texas
ORD-10277,South,Home Office,Same Day,Office Supplies,Paper,1726.73,3,0.0,409.54,2024,Florida
ORD-10278,South,Home Office,Standard Class,Technology,Accessories,1956.56,3,0.2,242.15,2022,Texas
ORD-10279,East,Home Office,Second Class,Technology,Machines,1518.37,6,0.2,-11.85,2022,Florida
ORD-10280,East,Home Office,Second Class,Office Supplies,Storage,1894.34,8,0.1,450.53,2019,Washington
ORD-10281,South,Home Office,Standard Class,Technology,Machines,579.21,4,0.2,-30.43,2021,Texas
ORD-10282,South,Consumer,Same Day,Technology,Copiers,893.32,8,0.3,121.04,2023,Illinois
ORD-10283,South,Corporate,Same Day,Technology,Phones,804.02,8,0.1,-23.25,2020,New York
ORD-10284,East,Home Office,Same Day,Furniture,Bookcases,1796.43,8,0.1,-65.89,2023,Florida
ORD-10285,South,Consumer,Same Day,Technology,Phones,891.84,6,0.1,-55.69,2021,Washington
ORD-10286,East,Corporate,Same Day,Technology,Machines,1977.06,7,0.0,396.53,2022,Washington
ORD-10287,South,Consumer,Same Day,Office Supplies,Storage,1319.15,5,0.0,-76.69,2020,Texas
ORD-10288,West,Home Office,Same Day,Office Supplies,Paper,1468.36,9,0.3,459.88,2022,California
ORD-10289,West,Home Office,Same Day,Technology,Accessories,1646.84,9,0.0,23.79,2022,Washington
ORD-10290,East,Home Office,Same Day,Office Supplies,Art,1429.79,8,0.1,-78.23,2020,California
ORD-10291,West,Consumer,Standard Class,Technology,Copiers,398.7,9,0.2,71.53,2022,New York
ORD-10292,West,Corporate,First Class,Office Supplies,Storage,522.87,1,0.3,121.66,2022,Washington
ORD-10293,Central,Home Office,Same Day,Furniture,Furnishings,469.82,8,0.2,12.06,2020,California
ORD-10294,East,Corporate,Same Day,Technology,Accessories,733.55,5,0.2,178.56,2024,Florida
ORD-10295,Central,Home Office,First Class,Furniture,Bookcases,1618.64,2,0.2,498.93,2021,New York
ORD-10296,Central,Home Office,Second Class,Office Supplies,Art,771.42,4,0.0,112.62,2025,Washington
ORD-10297,West,Home Office,Second Class,Technology,Machines,55.64,8,0.3,-4.88,2019,New York
ORD-10298,East,Home Office,Second Class,Office Supplies,Storage,1655.56,3,0.0,459.84,2025,California
ORD-10299,South,Corporate,Standard Class,Technology,Machines,1662.2,3,0.2,170.26,2023,Florida
ORD-10300,West,Home Office,Standard Class,Furniture,Tables,111.32,1,0.3,3.09,2021,California
ORD-10301,South,Corporate,Standard Class,Technology,Accessories,1491.52,4,0.2,456.86,2023,Washington
ORD-10302,East,Corporate,Same Day,Office Supplies,Binders,1978.28,7,0.3,15.39,2021,New York
ORD-10303,East,Home Office,Same Day,Office Supplies,Paper,1155.23,5,0.0,15.64,2019,Illinois
ORD-10304,South,Consumer,Same Day,Furniture,Chairs,1821.06,4,0.2,497.48,2023,Florida
ORD-10305,East,Corporate,Same Day,Office Supplies,Art,939.58,9,0.2,283.41,2023,New York
ORD-10306,South,Corporate,Same Day,Office Supplies,Art,1581.83,3,0.3,323.31,2023,New York
ORD-10307,East,Home Office,Second Class,Office Supplies,Art,1902.05,2,0.2,446.25,2024,Washington
ORD-10308,Central,Corporate,Standard Class,Furniture,Tables,736.47,6,0.1,227.07,2019,Illinois
ORD-10309,South,Consumer,Standard Class,Furniture,Chairs,1252.59,3,0.3,32.95,2023,Washington
ORD-10310,East,Corporate,First Class,Furniture,Tables,118.0,8,0.2,33.01,2023,Illinois
ORD-10311,South,Consumer,Standard Class,Furniture,Furnishings,1035.08,6,0.1,25.9,2019,California
ORD-10312,South,Home Office,Second Class,Furniture,Bookcases,1762.13,7,0.0,-152.69,2021,New York
ORD-10313,South,Consumer,Standard Class,Furniture,Bookcases,563.97,1,0.3,50.66,2023,Florida
ORD-10314,South,Consumer,First Class,Furniture,Furnishings,607.52,7,0.3,163.75,2024,Washington
ORD-10315,South,Corporate,Standard Class,Furniture,Bookcases,137.86,4,0.1,2.14,2025,Florida
ORD-10316,South,Corporate,First Class,Office Supplies,Binders,259.63,8,0.3,79.22,2025,California
ORD-10317,Central,Consumer,Second Class,Technology,Accessories,1343.77,9,0.1,84.47,2024,Texas
ORD-10318,West,Home Office,Standard Class,Technology,Accessories,249.16,7,0.3,-5.65,2020,Illinois
ORD-10319,West,Home Office,First Class,Office Supplies,Storage,1077.26,8,0.1,-102.05,2019,Illinois
ORD-10320,Central,Consumer,Second Class,Technology,Accessories,1822.07,1,0.2,99.17,2022,Illinois
ORD-10321,East,Corporate,Second Class,Office Supplies,Storage,871.26,3,0.0,20.84,2024,Florida
ORD-10322,Central,Corporate,First Class,Office Supplies,Art,1648.4,9,0.2,-91.5,2019,Washington
ORD-10323,South,Consumer,Same Day,Furniture,Furnishings,761.61,8,0.3,71.39,2019,California
ORD-10324,Central,Home Office,First Class,Technology,Machines,692.74,2,0.3,-67.18,2024,New York
ORD-10325,South,Corporate,Standard Class,Furniture,Chairs,1360.7,5,0.3,87.18,2025,Florida
ORD-10326,Central,Consumer,Same Day,Furniture,Chairs,1944.61,8,0.3,247.85,2020,New York
ORD-10327,East,Home Office,Standard Class,Office Supplies,Paper,1852.76,3,0.1,75.86,2024,Texas
ORD-10328,South,Corporate,Same Day,Furniture,Tables,249.96,5,0.2,74.93,2019,California
ORD-10329,South,Corporate,Same Day,Furniture,Chairs,1221.62,4,0.0,89.77,2023,Illinois
ORD-10330,Central,Home Office,Second Class,Furniture,Chairs,1073.87,6,0.0,295.47,2020,Illinois
ORD-10331,South,Home Office,Standard Class,Technology,Accessories,134.14,5,0.3,36.73,2022,Illinois
ORD-10332,Central,Corporate,Same Day,Technology,Phones,1259.94,4,0.2,317.6,2024,California
ORD-10333,East,Consumer,Same Day,Office Supplies,Storage,418.6,5,0.3,-34.43,2024,New York
ORD-10334,Central,Corporate,Standard Class,Technology,Machines,1194.17,2,0.2,70.52,2024,New York
ORD-10335,West,Corporate,Standard Class,Technology,Machines,134.33,8,0.3,14.78,2021,New York
ORD-10336,Central,Corporate,Same Day,Office Supplies,Art,205.47,4,0.3,24.94,2024,New York
ORD-10337,Central,Consumer,Second Class,Furniture,Tables,1528.36,9,0.2,244.19,2021,Texas
ORD-10338,South,Home Office,Standard Class,Technology,Copiers,1533.77,4,0.2,506.48,2022,Illinois
ORD-10339,Central,Home Office,Standard Class,Furniture,Chairs,1697.0,8,0.2,68.48,2023,Washington
ORD-10340,West,Home Office,First Class,Furniture,Bookcases,1473.38,2,0.3,468.78,2024,Texas
ORD-10341,South,Corporate,Standard Class,Office Supplies,Art,612.8,2,0.0,15.59,2024,New York
ORD-10342,Central,Home Office,Standard Class,Technology,Accessories,1360.11,1,0.3,44.31,2022,California
ORD-10343,South,Consumer,First Class,Furniture,Chairs,156.68,8,0.3,38.55,2019,Florida
ORD-10344,West,Corporate,First Class,Technology,Accessories,226.72,7,0.0,51.11,2024,New York
ORD-10345,Central,Corporate,Same Day,Technology,Machines,239.78,2,0.0,79.08,2020,California
ORD-10346,West,Consumer,Same Day,Technology,Accessories,1593.14,6,0.3,-55.22,2025,Florida
ORD-10347,Central,Home Office,Second Class,Office Supplies,Storage,814.59,7,0.1,-25.62,2023,Illinois
ORD-10348,East,Home Office,Standard Class,Technology,Phones,1106.98,5,0.0,189.93,2019,Washington
ORD-10349,South,Corporate,Second Class,Technology,Phones,1445.19,4,0.3,216.19,2020,Florida
ORD-10350,East,Home Office,First Class,Office Supplies,Art,620.32,6,0.1,83.17,2020,Florida
ORD-10351,Central,Consumer,Same Day,Technology,Copiers,582.86,2,0.3,106.84,2019,California
ORD-10352,East,Home Office,Same Day,Technology,Phones,1032.04,2,0.3,172.42,2020,California
ORD-10353,East,Home Office,Second Class,Office Supplies,Binders,1882.09,9,0.0,-78.17,2022,Florida
ORD-10354,South,Home Office,Standard Class,Office Supplies,Storage,1887.11,3,0.0,131.7,2019,Texas
ORD-10355,Central,Home Office,Standard Class,Technology,Accessories,1137.97,9,0.3,232.3,2023,New York
ORD-10356,West,Consumer,Standard Class,Furniture,Chairs,1932.77,1,0.3,417.76,2022,New York
ORD-10357,Central,Consumer,First Class,Technology,Machines,1998.94,1,0.0,248.58,2025,Texas
ORD-10358,East,Consumer,Same Day,Office Supplies,Storage,752.23,7,0.0,-12.25,2025,Texas
ORD-10359,South,Consumer,First Class,Furniture,Chairs,1742.13,6,0.3,333.57,2023,Illinois
ORD-10360,South,Corporate,Same Day,Office Supplies,Binders,290.47,7,0.3,67.5,2022,Illinois
ORD-10361,East,Consumer,Standard Class,Office Supplies,Paper,1166.77,5,0.3,-94.1,2024,Washington
ORD-10362,East,Corporate,Same Day,Office Supplies,Binders,549.83,5,0.1,-51.35,2020,Washington
ORD-10363,West,Consumer,Same Day,Furniture,Furnishings,1898.71,3,0.0,439.15,2024,Florida
ORD-10364,South,Home Office,Standard Class,Furniture,Bookcases,1757.74,6,0.0,70.91,2022,Texas
ORD-10365,Central,Consumer,Standard Class,Technology,Accessories,53.56,9,0.1,-0.98,2019,Texas
ORD-10366,South,Home Office,First Class,Technology,Machines,1290.88,5,0.3,189.46,2019,New York
ORD-10367,South,Home Office,Standard Class,Furniture,Bookcases,1565.14,8,0.0,123.81,2019,Illinois
ORD-10368,West,Consumer,First Class,Office Supplies,Paper,978.47,7,0.3,-72.38,2023,Florida
ORD-10369,West,Home Office,Second Class,Office Supplies,Storage,1926.28,6,0.0,-14.94,2019,Texas
ORD-10370,South,Home Office,First Class,Furniture,Tables,643.99,3,0.2,220.08,2022,New York
ORD-10371,South,Consumer,First Class,Technology,Phones,703.48,4,0.1,21.62,2025,California
ORD-10372,East,Home Office,Same Day,Office Supplies,Paper,1386.39,2,0.0,171.62,2024,California
ORD-10373,West,Corporate,Second Class,Office Supplies,Paper,1068.73,5,0.1,-70.21,2024,Texas
ORD-10374,South,Consumer,First Class,Office Supplies,Paper,377.01,3,0.1,108.87,2022,California
ORD-10375,South,Corporate,Standard Class,Furniture,Furnishings,1990.06,2,0.2,151.91,2022,New York
ORD-10376,Central,Home Office,Second Class,Technology,Accessories,1054.63,5,0.0,330.86,2024,Texas
ORD-10377,West,Consumer,First Class,Office Supplies,Paper,396.41,3,0.0,122.31,2021,Illinois
ORD-10378,Central,Corporate,Standard Class,Office Supplies,Paper,1519.47,8,0.1,339.22,2021,California
ORD-10379,East,Consumer,Second Class,Technology,Machines,1138.87,6,0.0,141.79,2022,Illinois
ORD-10380,West,Home Office,Same Day,Office Supplies,Storage,1276.04,8,0.1,57.1,2021,Washington
ORD-10381,West,Consumer,Second Class,Furniture,Bookcases,77.76,3,0.3,15.4,2025,New York
ORD-10382,Central,Consumer,Second Class,Office Supplies,Storage,999.46,9,0.0,116.63,2021,New York
ORD-10383,East,Consumer,First Class,Furniture,Bookcases,1162.7,1,0.1,402.99,2020,Florida
ORD-10384,Central,Home Office,Standard Class,Furniture,Tables,1806.43,4,0.3,-158.27,2019,Illinois
ORD-10385,East,Consumer,Same Day,Office Supplies,Binders,366.94,2,0.3,9.95,2021,New York
ORD-10386,Central,Home Office,First Class,Furniture,Bookcases,666.15,3,0.2,-23.5,2025,Texas
ORD-10387,West,Consumer,Standard Class,Furniture,Chairs,1530.95,7,0.1,459.28,2019,New York
ORD-10388,Central,Home Office,Standard Class,Technology,Accessories,430.01,9,0.2,-29.65,2019,New York
ORD-10389,South,Corporate,Same Day,Technology,Machines,1656.96,4,0.1,411.35,2021,Texas
ORD-10390,East,Home Office,Second Class,Furniture,Chairs,1087.41,8,0.3,99.34,2023,Washington
ORD-10391,West,Home Office,First Class,Furniture,Chairs,1189.05,6,0.1,-89.67,2024,Illinois
ORD-10392,South,Corporate,First Class,Furniture,Furnishings,476.22,3,0.1,108.68,2025,Florida
ORD-10393,West,Consumer,Standard Class,Technology,Phones,1699.88,7,0.1,61.74,2021,New York
ORD-10394,South,Corporate,Standard Class,Office Supplies,Binders,754.46,6,0.3,258.92,2024,Illinois
ORD-10395,East,Home Office,Same Day,Furniture,Furnishings,175.34,2,0.2,23.31,2020,Washington
ORD-10396,East,Consumer,Second Class,Furniture,Chairs,1211.08,4,0.2,268.24,2019,California
ORD-10397,West,Home Office,Same Day,Technology,Phones,360.74,1,0.0,36.78,2025,New York
ORD-10398,East,Corporate,First Class,Office Supplies,Binders,261.62,7,0.0,75.28,2019,Illinois
ORD-10399,East,Home Office,Standard Class,Furniture,Chairs,442.52,4,0.3,-12.92,2022,Illinois
ORD-10400,South,Corporate,Standard Class,Technology,Machines,1002.59,3,0.1,-26.7,2021,New York
ORD-10401,Central,Home Office,Standard Class,Technology,Machines,1599.14,1,0.1,446.92,2021,Washington
ORD-10402,Central,Corporate,Same Day,Furniture,Chairs,1934.73,3,0.0,246.02,2023,Washington
ORD-10403,South,Home Office,Second Class,Technology,Copiers,805.18,9,0.3,164.84,2024,New York
ORD-10404,South,Home Office,First Class,Furniture,Chairs,160.37,8,0.2,25.22,2021,Texas
ORD-10405,South,Consumer,Second Class,Furniture,Chairs,59.2,5,0.2,-0.82,2019,Illinois
ORD-10406,West,Corporate,Same Day,Furniture,Furnishings,820.96,6,0.3,207.45,2019,New York
ORD-10407,South,Corporate,First Class,Office Supplies,Binders,162.78,7,0.3,55.66,2025,Washington
ORD-10408,West,Home Office,Second Class,Technology,Copiers,1574.83,8,0.3,39.42,2019,California
ORD-10409,East,Corporate,Standard Class,Office Supplies,Paper,1047.03,1,0.1,352.64,2023,Texas
ORD-10410,Central,Corporate,Second Class,Office Supplies,Art,857.0,1,0.3,-57.15,2019,New York
ORD-10411,Central,Home Office,First Class,Office Supplies,Art,1108.22,6,0.1,-39.04,2023,Washington
ORD-10412,West,Corporate,Standard Class,Technology,Phones,202.29,3,0.3,-11.85,2020,Washington
ORD-10413,West,Consumer,First Class,Technology,Accessories,516.77,9,0.0,104.61,2022,New York
ORD-10414,East,Home Office,First Class,Office Supplies,Binders,364.68,3,0.1,37.23,2024,New York
ORD-10415,East,Consumer,Standard Class,Furniture,Bookcases,1549.16,4,0.1,105.5,2023,Florida
ORD-10416,East,Consumer,Second Class,Technology,Phones,1093.14,3,0.0,-0.86,2020,Washington
ORD-10417,Central,Consumer,First Class,Office Supplies,Binders,1006.12,6,0.1,-58.68,2019,Florida
ORD-10418,South,Consumer,First Class,Technology,Copiers,1638.16,9,0.2,-157.14,2019,California
ORD-10419,Central,Home Office,Same Day,Office Supplies,Paper,1433.82,8,0.2,-14.81,2022,California
ORD-10420,West,Home Office,Second Class,Furniture,Tables,556.2,2,0.3,33.2,2020,California
ORD-10421,Central,Home Office,Same Day,Technology,Machines,180.68,7,0.1,53.88,2021,Illinois
ORD-10422,West,Home Office,Second Class,Office Supplies,Storage,1241.23,1,0.2,288.04,2020,California
ORD-10423,South,Consumer,Second Class,Furniture,Chairs,1177.21,9,0.2,24.7,2023,California
ORD-10424,Central,Corporate,Second Class,Office Supplies,Art,1579.0,2,0.0,462.92,2022,Texas
ORD-10425,South,Home Office,Second Class,Technology,Phones,1572.29,2,0.1,196.59,2019,Illinois
ORD-10426,Central,Consumer,First Class,Office Supplies,Art,827.11,6,0.3,262.36,2021,Washington
ORD-10427,East,Consumer,Standard Class,Office Supplies,Paper,829.38,6,0.1,-41.18,2020,Florida
ORD-10428,East,Consumer,Same Day,Furniture,Tables,1765.75,4,0.2,-88.83,2022,Florida
ORD-10429,West,Consumer,Standard Class,Technology,Machines,1115.69,9,0.0,261.23,2025,Washington
ORD-10430,South,Consumer,Standard Class,Technology,Machines,1576.99,1,0.1,34.97,2023,Illinois
ORD-10431,West,Consumer,Second Class,Furniture,Tables,1115.67,3,0.2,-14.24,2025,California
ORD-10432,East,Home Office,Standard Class,Technology,Machines,1501.74,9,0.2,262.42,2025,Illinois
ORD-10433,South,Consumer,Second Class,Office Supplies,Art,474.6,7,0.0,-12.16,2023,Washington
ORD-10434,Central,Corporate,First Class,Office Supplies,Paper,339.5,1,0.1,-31.03,2024,Texas
ORD-10435,South,Home Office,Second Class,Office Supplies,Storage,228.58,4,0.1,30.55,2025,Washington
ORD-10436,East,Home Office,Standard Class,Technology,Copiers,684.63,8,0.3,235.38,2024,California
ORD-10437,Central,Consumer,Second Class,Technology,Copiers,1398.93,1,0.0,174.94,2019,Texas
ORD-10438,East,Home Office,Same Day,Furniture,Furnishings,1891.33,1,0.0,-89.38,2020,California
ORD-10439,East,Home Office,Standard Class,Technology,Phones,795.88,1,0.2,-6.41,2019,California
ORD-10440,Central,Corporate,Same Day,Office Supplies,Binders,1717.47,3,0.2,512.71,2019,Washington
ORD-10441,Central,Home Office,Second Class,Furniture,Furnishings,1510.22,9,0.1,422.1,2019,Washington
ORD-10442,Central,Consumer,Second Class,Furniture,Bookcases,1644.79,9,0.0,194.01,2024,California
ORD-10443,West,Home Office,Standard Class,Office Supplies,Storage,576.15,2,0.3,-46.73,2022,Florida
ORD-10444,Central,Consumer,First Class,Furniture,Chairs,166.73,2,0.0,43.64,2020,Illinois
ORD-10445,South,Home Office,Same Day,Technology,Copiers,158.61,8,0.2,34.57,2022,New York
ORD-10446,East,Home Office,Same Day,Office Supplies,Storage,1423.36,2,0.1,397.18,2020,Illinois
ORD-10447,East,Consumer,Second Class,Technology,Machines,151.6,8,0.0,24.66,2025,Texas
ORD-10448,South,Corporate,Standard Class,Furniture,Bookcases,1348.89,7,0.3,-16.54,2020,California
ORD-10449,West,Corporate,Second Class,Technology,Copiers,1202.37,4,0.1,192.94,2022,Texas
ORD-10450,South,Consumer,First Class,Furniture,Chairs,1431.3,8,0.3,59.0,2020,Washington
ORD-10451,South,Home Office,Second Class,Office Supplies,Art,1454.2,1,0.1,310.14,2025,Texas
ORD-10452,West,Home Office,Second Class,Office Supplies,Art,873.55,6,0.0,16.45,2023,California
ORD-10453,Central,Home Office,Second Class,Office Supplies,Binders,1655.32,5,0.1,41.89,2020,Illinois
ORD-10454,South,Corporate,Standard Class,Technology,Copiers,1560.49,7,0.2,-24.23,2022,Florida
ORD-10455,East,Consumer,Same Day,Furniture,Furnishings,450.12,5,0.2,8.46,2021,Illinois
ORD-10456,South,Home Office,Standard Class,Office Supplies,Paper,1571.87,9,0.3,-14.97,2025,Illinois
ORD-10457,West,Home Office,Same Day,Office Supplies,Paper,1692.85,1,0.1,369.17,2022,New York
ORD-10458,Central,Home Office,Same Day,Furniture,Bookcases,1606.67,3,0.0,176.13,2023,Illinois
ORD-10459,West,Home Office,Same Day,Furniture,Bookcases,64.4,5,0.2,5.33,2023,New York
ORD-10460,South,Home Office,First Class,Office Supplies,Paper,53.96,8,0.1,11.75,2021,Texas
ORD-10461,East,Consumer,Standard Class,Technology,Copiers,1256.74,5,0.0,206.26,2025,New York
ORD-10462,Central,Home Office,Second Class,Technology,Accessories,1420.65,9,0.3,222.0,2020,Florida
ORD-10463,South,Corporate,Standard Class,Furniture,Bookcases,439.04,3,0.0,149.93,2020,Florida
ORD-10464,West,Home Office,First Class,Office Supplies,Binders,1017.93,2,0.2,208.56,2023,Florida
ORD-10465,West,Home Office,Standard Class,Furniture,Bookcases,1387.95,9,0.0,-95.2,2025,Florida
ORD-10466,East,Consumer,Second Class,Furniture,Bookcases,424.25,6,0.1,68.25,2024,Texas
ORD-10467,West,Home Office,Same Day,Office Supplies,Art,69.43,8,0.1,14.48,2020,Washington
ORD-10468,West,Corporate,First Class,Furniture,Chairs,1177.31,1,0.1,222.7,2022,New York
ORD-10469,South,Home Office,Same Day,Office Supplies,Art,82.85,8,0.1,-5.13,2024,Washington
ORD-10470,Central,Home Office,Standard Class,Technology,Copiers,1013.12,8,0.3,69.85,2021,New York
ORD-10471,Central,Consumer,Second Class,Furniture,Tables,1388.6,7,0.0,151.71,2024,Florida
ORD-10472,West,Consumer,First Class,Technology,Phones,1951.18,1,0.0,553.45,2024,New York
ORD-10473,West,Corporate,Same Day,Office Supplies,Paper,844.11,2,0.2,93.78,2022,Illinois
ORD-10474,South,Home Office,Same Day,Technology,Phones,1523.4,8,0.3,149.12,2021,Washington
ORD-10475,East,Consumer,Same Day,Furniture,Tables,60.63,7,0.3,3.63,2022,Illinois
ORD-10476,South,Home Office,Same Day,Office Supplies,Paper,1798.51,2,0.3,-117.95,2025,Washington
ORD-10477,South,Corporate,Same Day,Office Supplies,Storage,618.79,5,0.3,99.82,2021,Florida
ORD-10478,East,Home Office,Second Class,Office Supplies,Storage,182.9,7,0.2,6.93,2023,Texas
ORD-10479,East,Home Office,Second Class,Furniture,Tables,1455.51,2,0.2,504.04,2025,Illinois
ORD-10480,West,Consumer,Same Day,Furniture,Furnishings,1781.25,4,0.1,-21.69,2019,Florida
ORD-10481,South,Home Office,First Class,Office Supplies,Storage,1323.0,9,0.2,343.81,2022,New York
ORD-10482,Central,Consumer,Standard Class,Furniture,Furnishings,269.48,1,0.0,-5.67,2022,Texas
